"seller_id","seller_type","domain","name","is_confidential","version","seller_json_source"
"8611","PUBLISHER","thesoul-publishing.com","ADME (CY) LTD.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8694","PUBLISHER","bhmginc.com","BH Media Group, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8172","PUBLISHER","Centraldigital.com","Central Digital Publishing",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"4051","PUBLISHER","cheatsheet.com","CheatSheet",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6833","PUBLISHER","farlex-inc.com","Farlex, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6960","PUBLISHER","genius.com","Genius Media Group, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3953","PUBLISHER","pubocean.com","Hexagram Labs, LTD.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7519","PUBLISHER","hivemedia.com","Hive Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10062","PUBLISHER","avantisvideo.com","Hive Media Video",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7806","PUBLISHER","Lifedaily.com","Kaizen Media Group, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7154","PUBLISHER","lee.net","Lee Enterprises",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7356","PUBLISHER","lifebuzz.com","LifeBuzz Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3735","PUBLISHER","mansueto.com","Mansueto Ventures",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3626","BOTH","mediavine.com","Mediavine, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8108","PUBLISHER","mindtankmedia.com","Mind Tank Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8219","PUBLISHER","didna.io","MoGin Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3580","PUBLISHER","allthatsinteresting.com","PBH Network Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10188","PUBLISHER","philly.com","Philadelphia Media Network PBC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3766","PUBLISHER","slader.com","Slader, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3795","PUBLISHER","sparkpeople.com","SparkPeople Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7685","PUBLISHER","startribunecompany.com","Star Tribune Media Company LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7735","PUBLISHER","yourtango.com","Tango Media Corporation",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7143","BOTH","admetricspro.com","Teaching Aids, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7940","PUBLISHER","timeanddate.com","Time and Date AS",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7613","PUBLISHER","wazimo.com","Wazimo Media Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2962","PUBLISHER","autotrader.co.uk","Auto Trader Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"4049","PUBLISHER",NA,"Bauer Media UK",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3246","PUBLISHER","mailmetromedia.co.uk","DailyMail",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3080","PUBLISHER","localworld.co.uk","Local World Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3396","PUBLISHER","mailonline.co.uk","MailOnline (Rest of World)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1180","PUBLISHER","mailmetromedia.co.uk","MailOnline Publisher Network",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3450","PUBLISHER","nandsplus.co.uk","Northern & Shell",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10050","PUBLISHER","nettiauto.com","Otavamedia Oy",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3531","BOTH","rezonence.com","Rezonence Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2419","BOTH","adaptivemedia.hu","Adaptive Media (Tailwind)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8777","INTERMEDIARY","tailwindemea.net","Adaxis Inc (Tailwind)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9963","INTERMEDIARY","pubadmedia.com","Adluminious (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8562","INTERMEDIARY","tailwindemea.net","ARCHON PROGRAMMATIK HOUSE (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8917","PUBLISHER","argaam.com","Argaam Investment And Trading (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"564","INTERMEDIARY","uk.collective.com","Collective Exchange (UK)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10560","PUBLISHER","cpex.cz","Czech Publisher Exchange z.s.p.o.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8263","INTERMEDIARY","digitalaccess.me","Digital Access (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10186","BOTH","digitaltagspte.com","Digital Tags Pte (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8413","INTERMEDIARY","etarget.sk","ETARGET (Tailwind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7402","PUBLISHER","futureplc.com","Future Publishing Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9069","PUBLISHER","tailwindemea.net","Index HR (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9825","BOTH","mediaglad.com","Mediaglad (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8945","PUBLISHER",NA,"Pesto Harel Shemesh LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7164","INTERMEDIARY","projectagora.com","Project Agora Direct",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2725","INTERMEDIARY","projectagora.com","Project Agora I",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10159","INTERMEDIARY","pubadmedia.com","PubAdMedia (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3380","BOTH","redviewmedia.com","Redview Media (TailWind EMEA Ltd.)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10187","PUBLISHER",NA,"Ringier RO (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3711","INTERMEDIARY","setupad.com","Setupad (TailWind EMEA Ltd)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6974","PUBLISHER","seznam.cz","Seznam.cz.a.s.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"806","INTERMEDIARY","venatusmedia.com","Venatus Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7729","PUBLISHER","viber.com","Viber Media S.à r.l.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10114","INTERMEDIARY","winkleads.com","Winkleads (TailWind EMEA)",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3911","BOTH","brainjuicemedia.com","BrainJuice Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1908","BOTH","districtm.net","District M",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1356","BOTH","emxdigital.com","EMX Marketplace",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1357","INTERMEDIARY","brealtime.com","Engine",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1410","INTERMEDIARY","indexexchange.com","Index Exchange Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1872","INTERMEDIARY","media.net","Media.Net Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3144","INTERMEDIARY","media.net","Media.net Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2764","BOTH","mobilefuse.com","MobileFuse LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"1813","INTERMEDIARY","mopub.com","MoPub Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"357","INTERMEDIARY","openx.com","OpenX",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7140","BOTH","playwiremedia.com","Playwire LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"459","INTERMEDIARY","rubiconproject.com","Rubicon",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3484","BOTH",NA,"Sortable",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3540","INTERMEDIARY","sublime.xyz","Sublime Skinz Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7265","INTERMEDIARY","targetspot.com","TargetSpot, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"2234","BOTH","undertone.com","Undertone",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9598","PUBLISHER","spine-health.com","<U+200B>Veritas Health, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10126","PUBLISHER","haystack.ca","1040330 Alberta Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9450","PUBLISHER","192.com","192.com Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7465","PUBLISHER","247wallst.com","24/7 Wall Street LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8463","PUBLISHER","24hourcampfire.com","24hourcampfire.com Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7359","PUBLISHER","tigernet.com","2C Internet Consulting, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9841","PUBLISHER","perezhilton.com","323 Enterprises LP",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8605","PUBLISHER","365scores.com","365Scores LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7531","PUBLISHER","3bluemedia.com","3Blue Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7478","PUBLISHER","7thg.com","7th Gear, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3342","PUBLISHER","8tracks.com","8Tracks Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9280","PUBLISHER","9to5mac.com","925 LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3456","PUBLISHER","aplus.com","A Plus",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10914","PUBLISHER","celebspulse.com","AAA Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8218","PUBLISHER","activenetwork.com","Active Network, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10815","PUBLISHER","101greatgoals.com","Adnimation LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8770","PUBLISHER","ari.as","Adphone LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8754","INTERMEDIARY","adversal.com","Adversal Media, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8831","PUBLISHER","adweek.com","AdWeek",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8822","PUBLISHER","airfind.com","Airfind Corp",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9173","PUBLISHER","aleteia.org","Aleteia USA, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7294","PUBLISHER","mountainnews.com","All Media Associates, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8476","PUBLISHER","news.amomama.com","Amomama Media Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8216","PUBLISHER","ancient.eu","Ancient History Encyclopedia",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7933","PUBLISHER","gocomics.com","Andrews McMeel Universal",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10080","INTERMEDIARY","applixir.com","AppLixir Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9365","PUBLISHER","armorgame.com","Armor Games Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8843","PUBLISHER","gratefulgoose.com","ASAP Compare Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10508","PUBLISHER","knowledgedosh.com","Ascend Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9669","INTERMEDIARY","the18.com","Ascendeum Co.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9132","PUBLISHER","athletic.net","Athletic.net",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7836","PUBLISHER","atlasobscura.com","Atlas Obscure",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9378","PUBLISHER","smileymonkey.co","Attitude Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8503","PUBLISHER","awkwardfamilyphotos.com","Awkward Family, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8470","PUBLISHER","examiner.com","AXS Digital Media Group, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8616","PUBLISHER","snopes.com","Bardav Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7663","PUBLISHER","batia.com","Batia Infotech",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10426","PUBLISHER","curiosity.com","Beacon Solutions Inc. DBA Curiosity",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7660","PUBLISHER","bnmediallc.com","Beliefnet, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7646","PUBLISHER","betches.com","Betches, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8193","PUBLISHER","Used.ca","Black Press - Used.ca",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8109","PUBLISHER","blavity.com","Blavity Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9188","PUBLISHER","blindferret.com","Blind Ferret Entertainment Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"6879","PUBLISHER","boardingschoolreview.com","Boarding School Review LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9090","PUBLISHER","boonenewspapers.com","Boone Newspapers Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8091","PUBLISHER","travelmath.com","Border Blue",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8458","PUBLISHER","yourbow.com","BOW - Business On Web, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9911","PUBLISHER","brainly.com","BRAINLY  Sp. z o.o",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8690","PUBLISHER","BrideClick.com","BrideClick",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8585","PUBLISHER","bridgebase.com","Bridge Base Online, Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10220","PUBLISHER",NA,"Bro Media Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10582","PUBLISHER","iperdesign.com","Broadcast Advertising, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8795","PUBLISHER","bukisa.com","BUKISA MEDIA, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8394","PUBLISHER","buysellads.com","buysellads.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7928","PUBLISHER","petri.com","BWW Media Group",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7673","PUBLISHER","cakecentral.com","Cake Central Media Corp",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10744","PUBLISHER","callapp.com","CallApp Software Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8429","PUBLISHER","castingcall.club","Casting Call Club LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9931","PUBLISHER","celltick.com","Celltick LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8339","PUBLISHER","thinkprogress.org","Center for American Progress Action Fund",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7537","PUBLISHER","WhatIsMyIPAddress.com","CGP Holdings, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8529","PUBLISHER","shebudgets.com","Chace Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8584","PUBLISHER","chatango.com","Chatango LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10549","PUBLISHER","hashtagchatter.com","Chattertime Media, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7178","PUBLISHER","christianpost.com","Christian Media Corporation",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8340","PUBLISHER","greetingsisland.com","Clear Coast LTD",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8487","PUBLISHER","cmginc.com","CMG Clique Media Group, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3863","PUBLISHER","coed.com","Coed Media Group LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8102","PUBLISHER","thespun.com","College Spun Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8676","INTERMEDIARY","coloip.com","Colo IP Networks, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9933","PUBLISHER","comitic.com","Comitic Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8235","PUBLISHER","consequenceofsound.net","Consequence Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7914","PUBLISHER","girlgames.com","Cool Games Publishing B.V.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9229","PUBLISHER","cordlessmedia.com","Cordless Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7896","PUBLISHER","steamgifts.com","Cory Garant",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8998","PUBLISHER","inboxdollars.com","CotterWeb Enterprises, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9180","PUBLISHER","couchsurfing.com","Couchsurfing International, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8439","PUBLISHER","covers.com","Covers Media Group Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7654","PUBLISHER","crash.net","Crash Media Group Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7742","PUBLISHER","igcritic.com","Critic Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8385","PUBLISHER","kidsinmind.com","Critics",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9301","PUBLISHER","homebrewtalk.com","CULTURED MEDIA LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7882","PUBLISHER","cyber-breeze.com","Cyber-Breeze Media Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9563","PUBLISHER","dallasnews.com","Dallas Morning News, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3512","PUBLISHER","deseretdigital.com","Deseret Digital Media Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8311","PUBLISHER","Designsponge.com","DesignSponge, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3428","PUBLISHER","deviantart.com","DeviantArt Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8388","PUBLISHER","profootballrumors.com","Dierkes Information Services, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7505","PUBLISHER","diffen.com","Diffen LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8187","PUBLISHER","digg.com","Digg, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7061","PUBLISHER","digitalchemy.us","Digitalchemy, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9247","PUBLISHER","dingofox.com","Dingofox Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7741","PUBLISHER","dvrsn.net","Diversion Enterprises, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8571","PUBLISHER","doyouremember.com","Do You Remember? Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7607","PUBLISHER","newscycle.com","DoApp",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10746","PUBLISHER","cliphas.com","Doppelganger, LLC.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3565","PUBLISHER","drugs.com","Drugsite Trust",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7358","PUBLISHER","earth.com","Earth.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9925","PUBLISHER","golf.com","EB Golf Media LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8105","PUBLISHER","rogerebert.com","Ebert Digital LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10392","PUBLISHER","editorchoice.com","Editor Choice INC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8468","PUBLISHER","edmodo.com","Edmodo, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3901","PUBLISHER","education.com","Education.com Holdings, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7739","PUBLISHER","meawwworld.com","Eleven Internet Services LLP",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8734","PUBLISHER","empowher.com","empowHER Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9787","PUBLISHER","enthuseddigital.com","Enthused Digital LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8580","PUBLISHER","hitc.com","Entrepreneur Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8930","PUBLISHER","equestriadaily.com","Equestria Daily",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9421","PUBLISHER","equibase.com","Equibase Company LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10816","PUBLISHER",NA,"Eterno Infotech Pvt. Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8496","PUBLISHER","didyouknowfacts.com","Everhance, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3859","PUBLISHER","everydayfeminism.com","Everyday Feminism, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10726","PUBLISHER","losandes.com.ar","Excellence Advertising Corp.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7620","PUBLISHER","ezoic.com","Ezoic Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8796","PUBLISHER","facinate.com","Factinate Ltd.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7141","PUBLISHER","famousbirthdays.com","Famous Birthdays LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9495","PUBLISHER","TIGERDROPPINGS.COM","Fan Droppings LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9152","PUBLISHER","cheftalk.com","Fandoom LLC DBA Community HIred",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8668","PUBLISHER","fangraphs.com","Fangraphs Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9745","PUBLISHER","farecompare.com","Fare Compare, LP",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7253","PUBLISHER","fark.com","Fark Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8864","PUBLISHER","bestplaces.net","Fast Forward, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8036","PUBLISHER","familyfriendpoems.com","FFP Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10455","PUBLISHER","firecrackersw.com","Firecracker Software LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10119","PUBLISHER","soyummy.com","First Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10091","PUBLISHER","funkyjunk.com","FJ LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7832","PUBLISHER","inforum.com","Forum Communications Company",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10905","PUBLISHER","thelayoff.com","Forum LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8606","PUBLISHER","motherjones.com","Foundation for National Progress",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7442","PUBLISHER","sportschew.com","Froppit Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9306","PUBLISHER","frostwire.com","FrostWire LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7476","PUBLISHER","inverse.com","Full Stack Media, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7570","PUBLISHER","fullersystems.com","Fuller Systems, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9538","PUBLISHER","myjoyonline.com","FUZE LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8819","PUBLISHER","mundoboaforma.com.br","Galgarpia Empreendimentos Ltda.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10072","PUBLISHER","gameknot.com","GameKnot",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9425","PUBLISHER","wordbrain.org","Gamelytic",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8459","PUBLISHER","gamepress.gg","GamePress LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9392","PUBLISHER","gameranger.com","GameRanger Pty Ltd",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7435","PUBLISHER","gearheads.org","GearHeads",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7461","PUBLISHER","thesimsresource.com","Generatorhallen AB",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9283","PUBLISHER","bleachernation.com","Get My Bat Media, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9883","PUBLISHER","gfycat.com","GFYCAT, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7708","PUBLISHER","newatlas.com","Gizmag, Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7707","PUBLISHER","tab.gladly.io","Gladly Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7734","PUBLISHER","globalizer.com","Globalizer, LLC.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8516","PUBLISHER","GOLFWRX.COM","GolfWRX Holdings, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10733","PUBLISHER","upworthy.com","GOOD Worldwide, Inc.",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10584","PUBLISHER","onlinemom.com","GoPoint, INC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10888","PUBLISHER","mobiledeluxe.com","GOSUB 60, Inc. dba Mobile Deluxe",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3522","PUBLISHER","totalfratmove.com","Grandex Inc",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8875","PUBLISHER","golastminute.com","GraphicBomb LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7950","PUBLISHER","gravitytales.com","gravitytales.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8261","PUBLISHER","greatist.com","Greatist",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7293","PUBLISHER","greekrank.com","Greekrank.com",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"3571","PUBLISHER","guff.com","Guff Media",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7803","PUBLISHER","guildlaunch.com","Guild Launch, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"8658","PUBLISHER","happiest.net","Happiest Limited",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"7689","PUBLISHER","healevate.com","Healevate LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"10826","PUBLISHER","synonymo.fr","Hekior",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9847","PUBLISHER","HelloMiami.com","Hello Earth LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9282","PUBLISHER","worldtimebuddy.com","HELLOKA LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9995","PUBLISHER","hillreporter.com","Hill Reporter LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
"9179","PUBLISHER","hip2save.com","Hip Happenings, LLC",NA,"1.0","acdn.adnxs.comsellers1dxandr"
